id,sentence,subject_entity,object_entity,label
490,초기 우주의 항성 형성 때는 매우 무거운 별들이 만들어졌을 것으로 생각된다.,"{'text': '매우 무거운 별', 'start_idx': '16', 'end_idx': '23', 'entity_type': 'CLO'}","{'text': '초기 우주', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'CLO'}",clo:exists_in
386,태양의 중심핵은 핵융합을 통해 감지 가능한 수준의 열을 만드는 유일한 장소이다.,"{'text': '태양', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}","{'text': '핵융합', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'CON'}",no_relation
1009,눈에 보이는 태양의 표면에서 물질 온도는 5700켈빈까지 떨어지며 밀도는 0.2 g/m3에 불과하다(이는 지구 해수면상 공기 밀도 1만 분의 1에 불과한 값이다).,"{'text': '지구', 'start_idx': 59, 'end_idx': 60, 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': 7, 'end_idx': 8, 'entity_type': 'CLO'}",no_relation
933,"이는 두 번째로 작은 목성(3.1°)보다 훨씬 작은 수치이며, 수성 극점에 관측자가 있을 때, 태양이 지평선 위로 2.1 각분 이상 떠오르는 것을 볼 수 없다는 것을 의미한다.","{'text': '목성', 'start_idx': 12, 'end_idx': 13, 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': 53, 'end_idx': 54, 'entity_type': 'CLO'}",no_relation
758,태양은 본래 한국어로 해라고 한다.,"{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '해', 'start_idx': '12', 'end_idx': '12', 'entity_type': 'CLO'}",clo:alias_of
478,"현재 화성 핵의 반지름이 약 1,794 ± 65km(1,115 ± 40 mi)이며, 유황 16–17%의 철과 니켈로 구성된다.","{'text': '약 1,794 ± 65km(1,115 ± 40 mi)', 'start_idx': '14', 'end_idx': '42', 'entity_type': 'MET'}","{'text': '화성', 'start_idx': '3', 'end_idx': '4', 'entity_type': 'CLO'}",met:feature_of
707,"현재 널리 받아들여지고 있는 대폭발(빅뱅) 이론에 따르면, 빅뱅 이후 약 30만년 후의 우주의 재결합시기에 수소와 헬륨이 만들어지기 시작했다. 이 때는 거의 모든 수소들이 이온화되지 않은 중성 상태에 있었고, 별들이 아직 만들어지지 않았기 때문에, 이 시기를 우주의 ""암흑 시대""라고 부른다.","{'text': '30만년 후', 'start_idx': 41, 'end_idx': 46, 'entity_type': 'DAT'}","{'text': '수소', 'start_idx': 60, 'end_idx': 61, 'entity_type': 'ELM'}",no_relation
695,미국의 천문학자 루돌프 민코프스키와 프리츠 츠비키는 1941년부터 근대적인 초신성 분류의 계획을 시작하였다.,"{'text': '루돌프 민코프스키', 'start_idx': '9', 'end_idx': '17', 'entity_type': 'PER'}","{'text': '초신성 분류', 'start_idx': '42', 'end_idx': '47', 'entity_type': 'CON'}",per:propose
361,지구와 궤도 공명을 하는 소행성 크뤼트네(Cruithne)는 1986년 발견되었으며 지구와 달의 중력의 영향을 받아 찌그러진 말굽형 궤도로 지구를 돌고 있다.,"{'text': '1986년', 'start_idx': '34', 'end_idx': '38', 'entity_type': 'DAT'}","{'text': '크뤼트네', 'start_idx': '18', 'end_idx': '21', 'entity_type': 'CLO'}",dat:date_of_discovery
423,태양처럼 상대적으로 크기가 작은 항성의 표면은 거의 특징이 없이 밋밋한 원반 위에 작은 흑점 여럿을 지닌다.,"{'text': '항성', 'start_idx': '18', 'end_idx': '19', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",clo:contains
880,원시 행성계 원반은 먼지와 가스가 점점 모여들어 형성되는데 많은 시간이 필요하게 된다.,"{'text': '원시 행성계', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'CLO'}","{'text': '먼지', 'start_idx': '11', 'end_idx': '12', 'entity_type': 'ELM'}",clo:composed_of
848,"카이퍼 대의 천체는 대부분 태양계 소천체이나, 50000 콰오아, 20000 바루나, 90482 오르쿠스 등 덩치가 큰 천체는 왜행성으로 재분류될 가능성이 있다.","{'text': '왜행성', 'start_idx': '71', 'end_idx': '73', 'entity_type': 'CLO'}","{'text': '50000 콰오아', 'start_idx': '26', 'end_idx': '34', 'entity_type': 'CLO'}",clo:contains
913,"또한 화성에는 발레스 매리너리스(Valles Marineris) 또는 ""화성의 흉터""라고 불리는 태양계에서 가장 큰 [협곡 지대]가 있다.","{'text': '화성', 'start_idx': '3', 'end_idx': '4', 'entity_type': 'CLO'}","{'text': '태양계', 'start_idx': '54', 'end_idx': '56', 'entity_type': 'CLO'}",clo:exists_in
127,"2010년 6월 3일에는 이전에 관측된 것들보다는 작은 화구가 오스트레일리아의 아마추어 천문학자, 앤서니 웨슬리에 의해 발견되었는데, 후에 필리핀의 다른 아마추어 천문학자를 통해 촬영된 영상에서도 발견되었다.","{'text': '2010년 6월 3일', 'start_idx': 0, 'end_idx': 10, 'entity_type': 'DAT'}","{'text': '앤서니 웨슬리', 'start_idx': 55, 'end_idx': 61, 'entity_type': 'PER'}",no_relation
286,이 엑스선 방출은 대개 쌍성계의 두 별 중 하나(밀집성)가 동반성(보통 별)의 물질을 강착하여 일어나는 것으로 이해되고 있다.,"{'text': '동반성', 'start_idx': 33, 'end_idx': 35, 'entity_type': 'CLO'}","{'text': '밀집성', 'start_idx': 27, 'end_idx': 29, 'entity_type': 'CLO'}",no_relation
882,항성까지의 거리를 직접 측정한 최초의 사례는 1838년 프리드리히 베셀이 시차법을 이용하여 지구로부터 11.4광년 떨어진 백조자리 61을 측정한 것이었다.,"{'text': '프리드리히 베셀', 'start_idx': 31, 'end_idx': 38, 'entity_type': 'PER'}","{'text': '시차법', 'start_idx': 41, 'end_idx': 43, 'entity_type': 'CON'}",no_relation
612,태양계의 행성들 중에서 금성의 궤도가 가장 원에 가깝다.,"{'text': '행성', 'start_idx': '5', 'end_idx': '6', 'entity_type': 'CLO'}","{'text': '태양계', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",clo:exists_in
1010,"행성과학자들은 태양계 전역에서 발견되는 다양한 종류의 물질을 가스(기체), 얼음, 암석 등의 용어로 표현한다.","{'text': '태양계', 'start_idx': '8', 'end_idx': '10', 'entity_type': 'CLO'}","{'text': '가스(기체)', 'start_idx': '34', 'end_idx': '39', 'entity_type': 'ELM'}",clo:composed_of
323,"주계열 위에서 태양의 위치는 ‘생애의 한가운데’로 여겨지는데, 이는 태양이 아직 중심핵에 있는 수소를 이용해 핵융합을 하는 것으로 수소를 모두 소진하지 않았기 때문이다.","{'text': '태양', 'start_idx': '8', 'end_idx': '9', 'entity_type': 'CLO'}","{'text': '수소', 'start_idx': '53', 'end_idx': '54', 'entity_type': 'ELM'}",clo:composed_of
58,"왜행성 가운데 세레스는 위성이 없으나, 명왕성은 카론을 포함하여 5개, 에리스는 1개, 하우메아는 2개, 그리고 마케마케는 1개의 위성을 가지고 있는 것으로 알려졌다.","{'text': '왜행성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '세레스', 'start_idx': '8', 'end_idx': '10', 'entity_type': 'CLO'}",clo:contains
897,태양에 가깝고 작은 반장축을 가지고 있는 천체는 1년이 보다 짧다.,"{'text': '천체', 'start_idx': '23', 'end_idx': '24', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",no_relation
557,우리 은하 및 외부 은하에 대한 운동학적 연구를 통해 보이는 물질보다 더 많은 질량이 존재한다는 사실을 알게 되었다.,"{'text': '우리 은하', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'CLO'}","{'text': '외부 은하', 'start_idx': 8, 'end_idx': 12, 'entity_type': 'CLO'}",no_relation
753,"천왕성이 태양에서 받는 에너지의 1.1배만 방출하는데 비해, 해왕성은 태양에게서 받는 에너지의 2.61배를 방출한다.","{'text': '천왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '5', 'end_idx': '6', 'entity_type': 'CLO'}",no_relation
698,화성은 두 개의 작은 위성인 포보스와 데이모스를 가지고 있다.,"{'text': '포보스', 'start_idx': '16', 'end_idx': '18', 'entity_type': 'CLO'}","{'text': '화성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",clo:revolves
685,"금속성이 매우 낮고, 질량이 140 ~ 250 태양질량인 별은 수소 외피층과 산소 중심핵을 가진 채로 쌍불안정에 의한 중심핵 붕괴가 일어난다. 그 결과 II형의 특징을 나타내되, 니켈 56이 대량으로 방출되고 매우 밝은 초신성이 형성된다.","{'text': '별', 'start_idx': '32', 'end_idx': '32', 'entity_type': 'CLO'}","{'text': '초신성', 'start_idx': '123', 'end_idx': '125', 'entity_type': 'CLO'}",clo:turn_into
321,"하지만 ""우주(Universe)""라는 단어는 존재하는 모든 것들을 가리키는 것으로 이해될 소지가 다분했고, 따라서 이 용어는 사장된 뒤 ""은하""(galaxies)라는 용어가 사용되었다.","{'text': '우주(Universe)', 'start_idx': '5', 'end_idx': '16', 'entity_type': 'CLO'}","{'text': '은하""(galaxies)', 'start_idx': '77', 'end_idx': '89', 'entity_type': 'CLO'}",no_relation
364,"1912년, 독일의 알프레드 베게너(Alfred Wegener)가 대륙이동설을 발표했다. 그러나 이것의 원동력을 설명하지 못해서 지지를 받지 못하였다.","{'text': '알프레드 베게너(Alfred Wegener)', 'start_idx': '11', 'end_idx': '34', 'entity_type': 'PER'}","{'text': '대륙이동설', 'start_idx': '37', 'end_idx': '41', 'entity_type': 'CON'}",per:propose
546,태양 내부에서 생산된 헬륨 중 2퍼센트 미만은 CNO 순환을 통해 만들어진다.,"{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '헬륨', 'start_idx': '12', 'end_idx': '13', 'entity_type': 'ELM'}",clo:composed_of
795,블랙홀의 질량과 은하의 팽대부의 속도분산 사이에는 M-시그마 관계라고 부르는 관측적 상관관계까 존재한다.,"{'text': '블랙홀', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}","{'text': '팽대부', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'CLO'}",no_relation
435,"이러한 태양의 대류층이 자기장을 발생시키는 원인이며, 이 자기장으로 인해 태양 표면에 흑점이 생겨나는 것으로 받아들여지고 있다.","{'text': '흑점', 'start_idx': '48', 'end_idx': '49', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '4', 'end_idx': '5', 'entity_type': 'CLO'}",clo:exists_in
297,"이 명칭 ""Pluto""의 첫 두 글자가 퍼시벌 로웰의 이니셜인 PL과 일치한다는 것도 결정에 일부 영향을 주었다.","{'text': 'Pluto', 'start_idx': 6, 'end_idx': 10, 'entity_type': 'PER'}","{'text': '퍼시벌 로웰', 'start_idx': 22, 'end_idx': 27, 'entity_type': 'CLO'}",no_relation
968,그리고 지구에서 두 번째로 가까운 항성은 프록시마이다.,"{'text': '항성', 'start_idx': '19', 'end_idx': '20', 'entity_type': 'CLO'}","{'text': '프록시마', 'start_idx': '23', 'end_idx': '26', 'entity_type': 'CLO'}",clo:contains
495,"태양향점(태양이 성간 우주를 거쳐 나아가고 있는 방향)은 허큘리스자리 근처로, 밝은 별 베가의 현재 위치 방향이다.","{'text': '태양향점', 'start_idx': 0, 'end_idx': 3, 'entity_type': 'PER'}","{'text': '베가', 'start_idx': 49, 'end_idx': 50, 'entity_type': 'PER'}",no_relation
389,역사상 기록된 가장 밝은 초신성인 SN 1006가 중국의 천문학자들에 의해 1006년에 관측되었다.,"{'text': '1006년', 'start_idx': '42', 'end_idx': '46', 'entity_type': 'DAT'}","{'text': 'SN 1006', 'start_idx': '19', 'end_idx': '25', 'entity_type': 'CLO'}",dat:date_of_discovery
439,"가장 거대한 1 세레스를 제외한 모든 소행성은 태양계 소천체로 분류되나, 4 베스타와 10 히기에이아 등은 유체정역학적 균형 상태에 있음이 증명될 경우 왜행성으로 재분류될 수 있다.","{'text': '왜행성', 'start_idx': '85', 'end_idx': '87', 'entity_type': 'CLO'}","{'text': '4 베스타', 'start_idx': '41', 'end_idx': '45', 'entity_type': 'CLO'}",clo:contains
672,은하를 그 형태에 따라 구체적으로 분류한 것을 허블 분류라고 부른다. 그러나 허블 분류는 오직 시각적 모양만 가지고 분류한 것이기 때문에 별의 생성률(폭발적 항성생성 은하)이나 은하핵의 활동성(활동 은하)와 같은 다른 중요한 특성들을 놓칠 수도 있다.,"{'text': '은하', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '허블 분류', 'start_idx': '26', 'end_idx': '30', 'entity_type': 'CLO'}",no_relation
781,"왜행성은 구형의 몸체를 이룰 정도로 충분한 질량을 가지면서 태양을 공전하고 있으나, 행성과는 달리 궤도 근처의 자신보다 작은 천체를 청소하지 못한 천체를 일컫는다.","{'text': '왜행성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '33', 'end_idx': '34', 'entity_type': 'CLO'}",clo:revolves
728,"태양은 주계열성 단계에 있으며, 나이는 핵우주 연대학 및 항성진화 컴퓨터 모형에 따르면 45억 6720만 년이다.","{'text': '45억 6720만 년', 'start_idx': '49', 'end_idx': '59', 'entity_type': 'MET'}","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",met:feature_of
831,"그러나 헬륨은 우주에서 수소 다음으로 두 번째로 흔한 원소로서, 은하계 전체 원소의 24%를 차지한다.","{'text': '헬륨', 'start_idx': 4, 'end_idx': 5, 'entity_type': 'PER'}","{'text': '수소', 'start_idx': 13, 'end_idx': 14, 'entity_type': 'PER'}",no_relation
914,토성의 최외곽층 1000km는 기체 수소 및 헬륨의 층일 것이다.,"{'text': '토성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '헬륨', 'start_idx': '25', 'end_idx': '26', 'entity_type': 'ELM'}",clo:composed_of
662,"엑스선 방출이 저조해지는 시기를 휴면기(quiescence)라 하며, 이 때 강착원반이 극도로 어두워져 동반성을 세밀하게 관측할 수 있게 된다.","{'text': '강착원반', 'start_idx': 43, 'end_idx': 46, 'entity_type': 'CLO'}","{'text': '동반성', 'start_idx': 58, 'end_idx': 60, 'entity_type': 'CLO'}",no_relation
388,태양권의 안쪽 경계는 태양풍이 흐르는 속도가 알페인파보다 빨라지는 곳이다.,"{'text': '알페인파', 'start_idx': 25, 'end_idx': 28, 'entity_type': 'CON'}","{'text': '태양권', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}",no_relation
636,태양에는 11년의 주기로 강도가 바뀌는 자기장이 형성되어 있다.,"{'text': '11년', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'MET'}","{'text': '태양', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}",met:feature_of
182,"세드나는 그 생김새가 확실히 밝혀져야 할 필요가 있긴 하지만, 왜행성으로 추측되고 있다.","{'text': '왜행성', 'start_idx': 35, 'end_idx': 37, 'entity_type': 'CLO'}","{'text': '세드나', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}",clo:contains
153,"또, 수치적으로 시뮬레이트한 결과, 수성 궤도 이심율이 증가하면 목성과의 궤도 공명으로 수성이 금성과 앞으로 50억 년 안에 충돌할 것이라는 결과가 나왔다.","{'text': '수성', 'start_idx': 49, 'end_idx': 50, 'entity_type': 'CLO'}","{'text': '금성', 'start_idx': 53, 'end_idx': 54, 'entity_type': 'CLO'}",no_relation
824,가스 물질은 목성과 토성 등 ‘중간 지대’를 돌고 있는 행성의 대부분을 구성한다.,"{'text': '목성', 'start_idx': '7', 'end_idx': '8', 'entity_type': 'CLO'}","{'text': '가스 물질', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'ELM'}",clo:composed_of
305,포보스(Phobos)와 데이모스(Deimos)가 화성의 위성이다.,"{'text': '포보스', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '화성', 'start_idx': '27', 'end_idx': '28', 'entity_type': 'CLO'}",clo:revolves
647,"화성의 태양까지 평균거리는 약 2억 2천만 km(1.5 천문단위)이며, 공전 주기는 686.971일이다.","{'text': '화성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '4', 'end_idx': '5', 'entity_type': 'CLO'}",clo:revolves
633,"이러한 H II 영역으로 알려진 성운의 크기는 초기 가스의 구름의 크기에 의존하여 다양하게 변하고, 형성되는 별의 개수도 굉장히 다양해질 수 있다.","{'text': 'H II 영역', 'start_idx': '4', 'end_idx': '10', 'entity_type': 'CLO'}","{'text': '성운', 'start_idx': '18', 'end_idx': '19', 'entity_type': 'CLO'}",no_relation
188,한 편에서는 알베르트 아인슈타인이 상대성 이론을 발표하여 고전 물리학에서 불변량으로 다루어져왔던 시간과 공간(장소)은 더이상 불변량으로 다루어지지 않고 고전역학의 절대시간과 절대공간의 개념은 폐기되었다.,"{'text': '알베르트 아인슈타인', 'start_idx': '7', 'end_idx': '16', 'entity_type': 'PER'}","{'text': '상대성 이론', 'start_idx': '19', 'end_idx': '24', 'entity_type': 'CON'}",per:propose
